country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers,iso_code
Indonesia,2019,Kacang Puri Panda,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Kao,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Adem Sari,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Konimex,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Jangkar Pasuruan,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Jadi Abadi Corak,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Ripile Hijau,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Kemasan Penutup Pop Mie,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Kfc Paper Cup,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Teh Gelas,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Izzi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Umila,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Luwak White Coffe,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Ricocho,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Djawa Bakery,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Akira,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Maya Food,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Total Almeera,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Duosus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Mi Zona,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Trisakti Purwosari Makmur,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Drink Tango Feluta,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Milkita Skm,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Marina,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Mitra Food,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Alfi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Mjr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Dancow,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Mogu Mogu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Taton,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Mondeles,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Surya Pro Cigarette Box,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Fabric,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Superstar Mayora,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Fairpack,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Fajar Jaya,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Tic Tac 2 Kelinci,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Fresh Tea Botol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Malindo Food,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Fruit Sleeve Styrofoam,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Gloria Bisco,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,The Gelas Botol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Terasi Udang Mama Suka,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Gery Malkist,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Garam,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Air Marqo,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,The Botol 200Ml,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32,6850.0,IDN
Indonesia,2019,Sanos Jaya Abadi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,swallow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ultra milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,vit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Sandals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,sweety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ultra Milk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,abc kecap manis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,surya pro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Teh Kotak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Top Siantar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,U C 1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,beng beng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ULTRAMIKL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ULTRAMILK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,UNIBIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Unigold Biscuit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Unknown plastic cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,VIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Vitasoy International Holdings Limited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Voda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,WINGS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,YOU C 1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,YUPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,You C 1000 glass bottle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Yupi Trade Jelly Gum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Yupiter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Teh Pucuk Harum bottle + lid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Teh Eco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,panther,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Teh Botol Sosro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,magnum mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Small plastic straw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,kiko water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Spix mie goreng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,frisian flag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,cleo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,chocolatos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,chew-chew ball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,celebes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Surya Promild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Susu Vanilla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,TANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,TEH GELAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,TEH PUCUK HARUM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,campuran,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,TORABIKA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,TORPEDO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,THAITEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,A MILD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SUPERMIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,D LADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,DUNHIL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,DUA KELINCI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,DOM PERIDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,DJI SAM SOE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,DINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,DANCOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,DAIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Cotton fabric,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SSJ Indonesia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Cap kaki 3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Campbell Soup Company,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CROCS/SWALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,COLUMBIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CLOUD 9 CRUNCHY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CLEVO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Disposable diaper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Djarun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Dji Sam Soe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Downy Laundry Softene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Formula,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Farrry Brand Lokal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Fair and Lovely,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,FROZEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,FRISIAN FLAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,FRENCH FRIES 200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,FORMULA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Extra Joss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,EXTRA JOSS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ESSE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ES TELER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ES SALJU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,EKONOMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Dunhil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Dua kelinci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CLEO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CLASS MILD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CHOCOLATOS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Aqua bottle 600 ml + lid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Abc Squas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ATTACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ATOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ASWE Food,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ARIES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ANTANGIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ANGGUR MERAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,AJI NO MOTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,"AGGUR MERAH, PT ORANG TUA",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ABC Plus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ABC KOPI SUSU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ABC KOPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,ABC COFFE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,A mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Ale ale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Aqua bottle lid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CHARM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Aqua cup 300 ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,CAMPINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Brand lokal Kelimutu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Brand Lokal Dwi Jaya Bakery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Brand Lokal Bread Top,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Bintang Tojoe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Bimoli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Batman Kencana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,BOROBUDUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,BOOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,BLEDHUG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,BISKUAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,BETTER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,BENG BENG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,BANGO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Ares,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Fruit Tea bottle + lid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Fruit foam sleeves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,GAJAH PUTRA JAYA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,RBS Food,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Pop Mie plastic fork,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Plastic bags,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Pentene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Pen ink case,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,PLASTIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,PILLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Other Brands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Olympus air mineral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,OPP (Oriented Polystyren Plastic),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,OKKY JELLY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,OASIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,O'CAFE CAPPUCINO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Nabati Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,NABATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Mica box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Popice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,RELAXA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,MJR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,RICHEESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SOFFEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SLAI OLAI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SIERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SIDOMUNCUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SELIMUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SAUS ABC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SASA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SAOS ABC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SAMPOERNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SALT CHEESE KONGGUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,SAJUAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Rinso sachet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,RJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,RICHEESE NABATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,Mamy Poko,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,MIE SEDAAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,GAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,KHONG GUAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,KAPAL API,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,KANTONG INDOMARET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
Indonesia,2019,KACANG ATOM PUTRI PANDA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,6850.0,IDN
